ID,Name,Concepticon_ID,Concepticon_Gloss,Core_list,Semantic_category,Semantic_field,Borrowed_score,Age_score,Simplicity_score
8-99959,the yerba mate,,,no,Noun,Agriculture and vegetation,0.75,0.5,1.0
8-9996,to grow(2),,,no,Verb,Agriculture and vegetation,1.0,0.9,1.0
8-99961,to pick,,,no,Verb,Agriculture and vegetation,0.0,0.5,1.0
8-99962,to raise,,,no,Verb,Agriculture and vegetation,1.0,0.9,1.0
9-99901,the barrel,,,no,Noun,Basic actions and technology,1.0,0.8,1.0
9-99902,the basketry,,,no,Noun,Basic actions and technology,0.0,0.5,1.0
9-99903,the bucket,,,no,Noun,Basic actions and technology,1.0,0.7,1.0
9-99904,the cable,,,no,Noun,Basic actions and technology,1.0,0.8,1.0
9-99905,the canvas sheet,,,no,Noun,Basic actions and technology,1.0,0.7,1.0
9-99906,the corrugated iron,,,no,Noun,Basic actions and technology,1.0,0.7,1.0
9-99907,the deck,,,no,Noun,Basic actions and technology,1.0,0.9,1.0
9-99908,the drill,,,no,Noun,Basic actions and technology,0.0,0.8,0.5
9-99909,the file,,,no,Noun,Basic actions and technology,0.0,0.5,1.0
9-9991,the harbour,,,no,Noun,Basic actions and technology,1.0,0.8,1.0
9-99911,the harpoon,,,no,Noun,Basic actions and technology,1.0,0.7,1.0
9-99912,the hearthstones,,,no,Noun,Basic actions and technology,0.0,0.75,0.75
9-99914,the manioc squeezer,,,no,Noun,Basic actions and technology,0.0,0.5,1.0
9-99915,the pencil,,,no,Noun,Basic actions and technology,0.666666666667,0.7,0.833333333333
9-99916,the rust,,,no,Noun,Basic actions and technology,1.0,0.9,1.0
9-99917,the sack,,,no,Noun,Basic actions and technology,0.75,1.0,1.0
9-99918,the scraper,,,no,Noun,Basic actions and technology,1.0,0.9,1.0
9-9992,the skin bag,,,no,Noun,Basic actions and technology,0.0,1.0,1.0
9-99921,the slap,,,no,Noun,Basic actions and technology,0.0,1.0,1.0
9-99922,the spur,,,no,Noun,Basic actions and technology,1.0,0.8,1.0
9-99923,the string or cord,,,no,Noun,Basic actions and technology,0.0,1.0,1.0
9-99924,the trail,,,no,Noun,Basic actions and technology,0.0,0.5,0.75
9-99925,the well,,,no,Noun,Basic actions and technology,0.0,1.0,1.0
9-99926,the wharf,,,no,Noun,Basic actions and technology,0.0,0.5,1.0
9-99927,the wheelbarrow,,,no,Noun,Basic actions and technology,1.0,0.7,1.0
9-99928,to barbecue,,,no,Noun,Basic actions and technology,0.0,0.5,1.0
9-99929,to close,,,no,Verb,Basic actions and technology,0.0,1.0,1.0
9-9993,to draw,,,no,Verb,Basic actions and technology,0.0,0.5,1.0
9-99931,to dwell,,,no,Verb,Basic actions and technology,0.0,0.5,1.0
9-99932,to go away,,,no,Verb,Basic actions and technology,1.0,0.9,1.0
9-99933,to muddle,,,no,Verb,Basic actions and technology,1.0,0.8,1.0
9-99934,to prepare,,,no,Verb,Basic actions and technology,1.0,0.9,0.75
9-99936,to smear,,,no,Verb,Basic actions and technology,0.0,1.0,1.0
9-99938,to support,,,no,Verb,Basic actions and technology,1.0,1.0,1.0
10-99901,to accompany,,,no,Verb,Motion,1.0,0.9,0.5
10-99903,to carry on the back,,,no,Verb,Motion,0.0,0.85,1.0
10-99904,to dip,,,no,Verb,Motion,0.0,1.0,1.0
10-99905,to give a ride,,,no,Verb,Motion,1.0,0.8,1.0
10-99906,to pass,,,no,Function word,Motion,0.0,1.0,1.0
10-99907,to step,,,no,Verb,Motion,1.0,0.9,1.0
10-99908,to wait,,,no,Verb,Motion,0.0,1.0,1.0
11-99901,for free,,,no,Adverb,Possession,1.0,1.0,0.75
11-99902,the card,,,no,Noun,Possession,1.0,0.8,1.0
11-99903,the gift,,,no,Noun,Possession,1.0,0.5,1.0
11-99904,the property,,,no,Noun,Possession,1.0,1.0,1.0
11-99905,the string instrument,,,no,Noun,Possession,1.0,0.9,1.0
11-99906,to be worth,,,no,Verb,Possession,0.0,1.0,1.0
11-99907,to receive,,,no,Noun,Possession,1.0,0.5,1.0
12-99901,apart,,,no,Function word,Spatial relations,1.0,0.9,1.0
12-99902,back,,,no,Adverb,Spatial relations,0.0,1.0,0.75
13-99901,a little,,,no,Function word,Quantity,0.875,0.975,1.0
13-99902,by,,,no,Function word,Quantity,1.0,1.0,1.0
13-99903,each or every,,,no,Function word,Quantity,1.0,1.0,0.875
13-99904,the centigram,,,no,Noun,Quantity,1.0,0.6,0.5
13-99905,the yard,,,no,Noun,Quantity,1.0,0.6,1.0
13-99906,thirty,,,no,Function word,Quantity,1.0,1.0,1.0
13-99907,to fill,,,no,Verb,Quantity,0.0,1.0,1.0
13-99908,to substitute,,,no,Function word,Quantity,1.0,1.0,1.0
14-99901,Chinese New Year,,,no,Noun,Time,1.0,0.9,1.0
14-99902,long ago,,,no,Adverb,Time,0.0,1.0,1.0
14-99903,New Year,,,no,Noun,Time,1.0,0.9,1.0
14-99905,the period,,,no,Noun,Time,1.0,0.8,1.0
14-99906,the time(2),,,no,Noun,Time,1.0,1.0,1.0
15-99901,brown,,,no,Adjective,Sense perception,0.75,0.7,1.0
15-99902,grey,,,no,Adjective,Sense perception,1.0,0.9,1.0
15-99903,orange,,,no,Adjective,Sense perception,1.0,0.9,0.75
15-99904,pink,,,no,Adjective,Sense perception,1.0,0.9,0.75
15-99905,the trace,,,no,Noun,Sense perception,0.0,0.5,0.75
15-99906,violet,,,no,Adjective,Sense perception,1.0,0.9,1.0
16-99901,better,,,no,Adjective,Emotions and values,0.5,1.0,0.75
16-99902,in vain,,,no,Adverb,Emotions and values,1.0,1.0,0.75
16-99903,thank you!,,,no,Function word,Emotions and values,1.0,0.8,1.0
16-99904,the evil,,,no,Noun,Emotions and values,0.0,0.5,1.0
16-99905,the mood,,,no,Noun,Emotions and values,1.0,1.0,1.0
16-99906,the trouble,,,no,Noun,Emotions and values,1.0,1.0,1.0
16-99907,to be ashamed,,,no,Verb,Emotions and values,0.0,1.0,0.5
16-99908,to be glad,,,no,Verb,Emotions and values,0.25,1.0,1.0
16-99909,to complain,,,no,Verb,Emotions and values,1.0,0.9,0.5
16-9991,to enthuse,,,no,Verb,Emotions and values,1.0,0.8,0.5
16-99911,to look forward,,,no,Verb,Emotions and values,0.25,1.0,1.0
16-99912,to praise,,,no,Verb,Emotions and values,0.0,1.0,1.0
16-99913,voluptuous,,,no,Adjective,Emotions and values,0.0,1.0,0.75
16-99914,wild,,,no,Adjective,Emotions and values,1.0,0.9,1.0
16-99915,worse,,,no,Adjective,Emotions and values,1.0,1.0,0.75
17-99901,on purpose,,,no,Adverb,Cognition,1.0,1.0,0.75
17-99902,the possibility,,,no,Noun,Cognition,0.875,0.95,0.875
17-99903,the same,,,no,Function word,Cognition,0.0,1.0,0.5
17-99904,the scarcity,,,no,Noun,Cognition,0.0,0.5,0.5
17-99905,the state,,,no,Noun,Cognition,1.0,1.0,1.0
17-99906,the study,,,no,Noun,Cognition,1.0,0.8,1.0
17-99907,to doubt,,,no,Verb,Cognition,0.5,0.5,0.75
18-99901,the fairy tale,,,no,Noun,Speech and language,1.0,1.0,1.0
18-99902,the hieroglyph or hieroglyphics,,,no,Noun,Speech and language,1.0,0.6,1.0
18-99903,the joke,,,no,Noun,Speech and language,0.5,0.95,1.0
18-99904,the poem,,,no,Noun,Speech and language,1.0,1.0,1.0
18-99905,the upper case or capital letter,,,no,Noun,Speech and language,1.0,0.6,1.0
18-99906,the violin,,,no,Noun,Speech and language,1.0,0.8,1.0
18-99907,the violin player,,,no,Noun,Speech and language,1.0,0.8,0.75
18-99908,to chat,,,no,Verb,Speech and language,1.0,0.9,1.0
18-99909,to greet,,,no,Verb,Speech and language,0.666666666667,1.0,0.916666666667
18-9991,to spell,,,no,Verb,Speech and language,1.0,0.9,1.0
18-99911,to thank,,,no,Verb,Speech and language,0.0,1.0,0.75
18-99912,to ululate,,,no,Noun,Speech and language,0.0,0.5,0.5
19-99901,Arabia,,,no,Noun,Social and political relations,0.5,1.0,1.0
19-99902,Australia,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99903,China,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99904,Egypt,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99905,free,,,no,Adjective,Social and political relations,1.0,0.9,1.0
19-99906,Greece,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99907,India,,,no,Noun,Social and political relations,1.0,1.0,1.0
19-99908,Madagascar,,,no,Noun,Social and political relations,0.75,1.0,1.0
19-99909,Rarotonga,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-9991,Sir,,,no,Function word,Social and political relations,1.0,0.5,1.0
19-99911,Spain,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99913,the Brazilian,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99914,the certificate,,,no,Noun,Social and political relations,1.0,1.0,1.0
19-99915,the Chinese person,,,no,Noun,Social and political relations,1.0,0.7,1.0
19-99916,the communal labour,,,no,Noun,Social and political relations,0.0,0.5,1.0
19-99917,the European,,,no,Noun,Social and political relations,0.5,0.85,0.75
19-99918,the Creole or black person,,,no,Noun,Social and political relations,1.0,0.8,1.0
19-9992,the fool,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99921,the foreman,,,no,Noun,Social and political relations,1.0,0.8,0.5
19-99922,the French person,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99923,the government document,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99924,the hermit,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99925,the hockey,,,no,Noun,Social and political relations,1.0,0.6,1.0
19-99926,the layman,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99927,the mixed-race Kali’na,,,no,Noun,Social and political relations,1.0,0.5,1.0
19-99928,the partner,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-9993,the policeman,,,no,Noun,Social and political relations,1.0,0.8,1.0
19-99931,the power,,,no,Noun,Social and political relations,1.0,1.0,1.0
19-99932,the settlement,,,no,Noun,Social and political relations,0.75,1.0,1.0
19-99933,the small change,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99934,the socialism,,,no,Noun,Social and political relations,1.0,0.8,1.0
19-99935,the sport,,,no,Noun,Social and political relations,1.0,0.6,1.0
19-99936,the student,,,no,Noun,Social and political relations,1.0,0.5,1.0
19-99937,the vote or ballot or pole,,,no,Noun,Social and political relations,1.0,0.9,1.0
19-99938,to commit a crime,,,no,Verb,Social and political relations,1.0,1.0,1.0
19-9994,to quarrel,,,no,Verb,Social and political relations,1.0,0.5,1.0
19-99941,to respect,,,no,Verb,Social and political relations,0.5,0.9,0.75
19-99942,to retire,,,no,Verb,Social and political relations,1.0,0.6,1.0
19-99943,to say goodbye,,,no,Verb,Social and political relations,1.0,0.9,1.0
20-99902,the cutlass,,,no,Noun,Warfare and hunting,1.0,0.9,1.0
20-99903,the force,,,no,Noun,Warfare and hunting,1.0,1.0,1.0
20-99904,the game animal,,,no,Noun,Warfare and hunting,0.0,0.5,1.0
20-99905,the letterwood bow,,,no,Noun,Warfare and hunting,0.0,0.5,1.0
20-99906,the warship,,,no,Noun,Warfare and hunting,1.0,0.9,1.0
20-99907,to attack,,,no,Verb,Warfare and hunting,0.0,0.5,0.5
20-99908,to fish,,,no,Verb,Warfare and hunting,0.875,0.9,1.0
20-99909,to win,,,no,Verb,Warfare and hunting,1.0,0.9,1.0
21-99901,the lawyer,,,no,Noun,Law,1.0,0.8,1.0
21-99902,the verdict,,,no,Noun,Law,0.0,0.5,0.5
22-99901,Christ,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99902,Christmas,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99903,Easter,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99904,the bishop,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99905,the funeral,,,no,Noun,Religion and belief,0.0,0.5,0.5
22-99906,the holiday,,,no,Noun,Religion and belief,1.0,1.0,1.0
22-99907,the hymn,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99908,the lent,,,no,Noun,Religion and belief,0.75,0.9,1.0
22-99909,the Muslim,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-9991,the rosary,,,no,Noun,Religion and belief,1.0,0.9,1.0
22-99911,the shaman,,,no,Noun,Religion and belief,0.0,0.5,1.0
22-99912,the shaman’s spirit,,,no,Noun,Religion and belief,0.0,0.5,1.0
22-99913,the shamanistic song,,,no,Noun,Religion and belief,0.0,0.5,1.0
22-99914,the woman’s rattle,,,no,Noun,Religion and belief,0.0,0.5,1.0
23-99901,the license,,,no,Noun,Modern world,1.0,0.7,1.0
24-99901,and or but,,,no,Function word,Miscellaneous function words,1.0,0.25,1.0
24-99902,can,,,no,Function word,Miscellaneous function words,1.0,0.8,1.0
24-99904,hey!,,,no,Function word,Miscellaneous function words,1.0,1.0,1.0
24-99905,(interrogative),,,no,Function word,Miscellaneous function words,0.75,,1.0
24-99906,let,,,no,Function word,Miscellaneous function words,1.0,1.0,1.0
24-99907,(negative marker),,,no,Function word,Miscellaneous function words,1.0,0.5,1.0
24-99908,neither,,,no,Function word,Miscellaneous function words,1.0,1.0,1.0
24-99909,nor,,,no,Function word,Miscellaneous function words,1.0,1.0,1.0
24-9991,someone,,,no,Function word,Miscellaneous function words,1.0,0.8,1.0
24-99911,(superlative marker),,,no,Function word,Miscellaneous function words,1.0,0.5,1.0
24-99912,then,,,no,Function word,Miscellaneous function words,1.0,1.0,1.0
24-99913,they (dual),,,no,Function word,Miscellaneous function words,0.0,0.5,1.0
24-99914,we (dual inclusive),,,no,Function word,Miscellaneous function words,0.0,0.5,1.0
24-99917,which,,,no,Function word,Miscellaneous function words,1.0,0.5,1.0
24-99919,you (dual),,,no,Function word,Miscellaneous function words,0.0,1.0,1.0
3-99944,the chipmunk,,,no,Noun,Animals,1.0,0.6,1.0
19-99944,mate,,,no,Noun,Social and political relations,1.0,0.9,1.0
